Participant,Age,English,Gender,Condition,List,PSA,Biography,Name,Job,Pet,Pronoun,M_Type,M_Response,M_Acc,P_Text,P_Response,P_Acc
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Kevin,doctor,dog,they/them,pronoun,they/them,1,he did the crossword puzzle in his local newspaper.,he/him,0
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Jessica,food service,fish,she/her,job,food service,1,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Jessica,food service,fish,she/her,pet,cat,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Jessica,food service,fish,she/her,pronoun,she/her,1,she took a long and well-deserved nap,she/her,1
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Melissa,IT,fish,they/them,job,teacher,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Melissa,IT,fish,they/them,pet,cat,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Melissa,IT,fish,they/them,pronoun,they/them,1,she ran a few miles in her neighborhood.%0A,she/her,0
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,job,Uber driver,1,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,pet,dog,1,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,pronoun,she/her,1,she relaxed and watched Netflix.,she/her,1
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Laura,mechanic,cat,she/her,pronoun,she/her,1,she tidied up her home.,she/her,1
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,pet,dog,1,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,pronoun,he/him,1,he took a shower.,he/him,1
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Michael,salesperson,fish,they/them,job,engineer,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Michael,salesperson,fish,they/them,pet,dog,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Michael,salesperson,fish,they/them,pronoun,he/him,0,he sat in a hammock outside,he/him,0
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Andrew,teacher,dog,he/him,job,food service,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Andrew,teacher,dog,he/him,pet,cat,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Andrew,teacher,dog,he/him,pronoun,he/him,1,he went for a walk and cooked dinner.,he/him,1
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Amanda,engineer,cat,she/her,job,nurse,0,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Amanda,engineer,cat,she/her,pet,cat,1,NA,NA,NA
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,Amanda,engineer,cat,she/her,pronoun,she/her,1,she called her mom on the phone.,she/her,1
2_240,32,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,job,accountant,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Stephanie,nurse,cat,they/them,job,teacher,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Stephanie,nurse,cat,they/them,pet,dog,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Stephanie,nurse,cat,they/them,pronoun,they/them,1,she ate food,she/her,0
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Amanda,engineer,cat,she/her,pet,cat,1,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Amanda,engineer,cat,she/her,pronoun,she/her,1,she cooked dinner,she/her,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Andrew,teacher,dog,he/him,job,engineer,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Andrew,teacher,dog,he/him,pet,cat,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Andrew,teacher,dog,he/him,pronoun,he/him,1,he played video games,he/him,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Melissa,IT,fish,they/them,job,Uber driver,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Melissa,IT,fish,they/them,pet,cat,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Melissa,IT,fish,they/them,pronoun,she/her,0,she slept,she/her,0
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,job,nurse,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,pet,dog,1,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,James,janitor,dog,he/him,pronoun,she/her,0,he did laundry,he/him,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Michael,salesperson,fish,they/them,job,food service,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Amanda,engineer,cat,she/her,job,IT,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Michael,salesperson,fish,they/them,pronoun,he/him,0,he pet his cat,he/him,0
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Kevin,doctor,dog,they/them,job,nurse,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Kevin,doctor,dog,they/them,pet,fish,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Kevin,doctor,dog,they/them,pronoun,he/him,0,he called his mom,he/him,0
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Daniel,retail,cat,he/him,job,janitor,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Daniel,retail,cat,he/him,pet,dog,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Daniel,retail,cat,he/him,pronoun,he/him,1,he sat on the sofa,he/him,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,job,teacher,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,pet,fish,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Emily,Uber driver,dog,she/her,pronoun,she/her,1,she went to bed,she/her,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Jessica,food service,fish,she/her,job,accountant,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Jessica,food service,fish,she/her,pet,fish,1,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Michael,salesperson,fish,they/them,pet,fish,1,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Laura,mechanic,cat,she/her,job,mechanic,1,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Laura,mechanic,cat,she/her,pet,cat,1,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Laura,mechanic,cat,she/her,pronoun,she/her,1,she washed her hands,she/her,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Brian,accountant,fish,he/him,job,mechanic,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Brian,accountant,fish,he/him,pet,cat,0,NA,NA,NA
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Brian,accountant,fish,he/him,pronoun,he/him,1,he opened his mail,he/him,1
2_241,51,"native (learned from birth)",male,neither,neither_1,0,0,Jessica,food service,fish,she/her,pronoun,she/her,1,she took a shower,she/her,1
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Daniel,retail,cat,he/him,pet,cat,1,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Daniel,retail,cat,he/him,pronoun,they/them,0,they made some dinner,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Brian,accountant,fish,he/him,job,janitor,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Daniel,retail,cat,he/him,job,doctor,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Brian,accountant,fish,he/him,pronoun,they/them,0,they threw their shoes on the floor and sat down.,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,James,janitor,dog,he/him,job,Uber driver,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,James,janitor,dog,he/him,pet,cat,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Brian,accountant,fish,he/him,pet,cat,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Michael,salesperson,fish,they/them,job,mechanic,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Michael,salesperson,fish,they/them,pet,dog,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Michael,salesperson,fish,they/them,pronoun,they/them,1,they complained about the customers,they/them,1
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Laura,mechanic,cat,she/her,job,teacher,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Laura,mechanic,cat,she/her,pet,cat,1,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Laura,mechanic,cat,she/her,pronoun,they/them,0,they took off their greasy stained clothes,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,job,sales,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,pet,fish,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Emily,Uber driver,dog,she/her,pronoun,she/her,1,they worked out,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Amanda,engineer,cat,she/her,job,retail,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Amanda,engineer,cat,she/her,pet,fish,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Amanda,engineer,cat,she/her,pronoun,they/them,0,they watched tv,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,James,janitor,dog,he/him,pronoun,he/him,1,they did not clean the house,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Jessica,food service,fish,she/her,pet,dog,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Jessica,food service,fish,she/her,pronoun,she/her,1,they laid down on the couch,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Andrew,teacher,dog,he/him,job,IT,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Andrew,teacher,dog,he/him,pet,dog,1,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Andrew,teacher,dog,he/him,pronoun,he/him,1,they took a nap,they/them,0
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Melissa,IT,fish,they/them,job,retail,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Melissa,IT,fish,they/them,pet,fish,1,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Melissa,IT,fish,they/them,pronoun,they/them,1,they gave their pet a hug,they/them,1
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Kevin,doctor,dog,they/them,job,accountant,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Kevin,doctor,dog,they/them,pet,cat,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Kevin,doctor,dog,they/them,pronoun,they/them,1,they made some food,they/them,1
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,job,food service,0,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,pet,cat,1,NA,NA,NA
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Stephanie,nurse,cat,they/them,pronoun,she/her,0,they fell on the couch,they/them,1
2_242,46,"native (learned from birth)",female,psa,psa_1,1,0,Jessica,food service,fish,she/her,job,Uber driver,0,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Jessica,teacher,cat,they/them,job,teacher,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Jessica,teacher,cat,they/them,pet,cat,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Michael,mechanic,fish,he/him,job,mechanic,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Michael,mechanic,fish,he/him,pet,fish,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Michael,mechanic,fish,he/him,pronoun,he/him,1,He cook daily,he/him,1
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Kevin,food service,dog,he/him,job,food service,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Kevin,food service,dog,he/him,pet,dog,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Kevin,food service,dog,he/him,pronoun,he/him,1,He passed his exam ,he/him,1
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Andrew,engineer,fish,he/him,job,engineer,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Andrew,engineer,fish,he/him,pet,fish,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Andrew,engineer,fish,he/him,pronoun,he/him,1,He made dinner,he/him,1
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Stephanie,salesperson,dog,she/her,job,sales,0,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Stephanie,salesperson,dog,she/her,pet,dog,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Stephanie,salesperson,dog,she/her,pronoun,she/her,1,He done a workout,he/him,0
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Jessica,teacher,cat,they/them,pronoun,they/them,1,She work in kitchen,she/her,0
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,James,janitor,cat,they/them,pet,cat,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,James,janitor,cat,they/them,pronoun,they/them,1,He finish own work,he/him,0
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Laura,accountant,dog,they/them,job,accountant,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Laura,accountant,dog,they/them,pet,dog,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Laura,accountant,dog,they/them,pronoun,they/them,1,She made cake,she/her,0
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Emily,nurse,fish,she/her,job,nurse,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Emily,nurse,fish,she/her,pet,fish,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Emily,nurse,fish,she/her,pronoun,she/her,1,She made dinner,she/her,1
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Amanda,IT,dog,she/her,job,IT,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Amanda,IT,dog,she/her,pet,dog,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Amanda,IT,dog,she/her,pronoun,she/her,1,He play games,he/him,0
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Melissa,doctor,cat,she/her,job,doctor,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Melissa,doctor,cat,she/her,pet,cat,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Melissa,doctor,cat,she/her,pronoun,she/her,1,She play cricket ,she/her,1
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Brian,Uber driver,cat,he/him,job,Uber driver,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Brian,Uber driver,cat,he/him,pet,cat,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Brian,Uber driver,cat,he/him,pronoun,he/him,1,He collect photos album,he/him,1
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Daniel,retail,fish,they/them,job,retail,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Daniel,retail,fish,they/them,pet,fish,1,NA,NA,NA
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,Daniel,retail,fish,they/them,pronoun,they/them,1,He sale wholesale work,he/him,0
2_243,26,"some familiarity (e.g., a year of instruction in school)",female,psa,psa_2,1,0,James,janitor,cat,they/them,job,janitor,1,NA,NA,NA
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Michael,mechanic,fish,he/him,job,Uber driver,0,NA,NA,NA
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Michael,mechanic,fish,he/him,pet,fish,1,NA,NA,NA
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Michael,mechanic,fish,he/him,pronoun,they/them,0,he washed his hands.,he/him,1
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Emily,nurse,fish,she/her,pet,cat,0,NA,NA,NA
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Emily,nurse,fish,she/her,pronoun,she/her,1,they fed their family.,they/them,0
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Stephanie,salesperson,dog,she/her,job,nurse,0,NA,NA,NA
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Emily,nurse,fish,she/her,job,nurse,1,NA,NA,NA
2_244,30,"native (learned from birth)",female,story,story_2,0,1,Stephanie,salesperson,dog,she/her,pronoun,they/them,0,they took a shower.,they/them,0
